time_s,x_m,y_m,z_m
0.0,-0.656,16.33,1.73
0.0006666666666666666,-0.6540991189282362,16.30468245453905,1.7296106834152267
0.0013333333333333333,-0.6522009766092102,16.2793649090781,1.7292186169762935
0.002,-0.6503055730429215,16.254047363617154,1.7288238006832009
0.0026666666666666666,-0.6484129082293703,16.228729818156204,1.728426234535948
0.003333333333333333,-0.6465229821685567,16.203412272695257,1.7280259185345355
0.004,-0.6446357948604806,16.178094727234306,1.7276228526789632
0.004666666666666667,-0.6427513463051422,16.15277718177336,1.727217036969231
0.005333333333333334,-0.640869636502541,16.127459636312413,1.7268084714053393
0.006000000000000001,-0.6389906654526776,16.102142090851462,1.7263971559872875
0.006666666666666668,-0.6371144331555516,16.076824545390515,1.725983090715076
0.007333333333333335,-0.6352409396111632,16.051506999929565,1.7255662755887047
0.008000000000000002,-0.6333701848195122,16.026189454468618,1.7251467106081735
0.008666666666666668,-0.631502168780599,16.000871909007667,1.7247243957734826
0.009333333333333334,-0.629636891494423,15.97555436354672,1.7242993310846317
0.01,-0.6277743529609848,15.950236818085772,1.7238715165416212
0.010666666666666666,-0.625914553180284,15.924919272624823,1.7234409521444507
0.011333333333333332,-0.6240574921523206,15.899601727163875,1.7230076378931207
0.011999999999999999,-0.622203169877095,15.874284181702928,1.7225715737876308
0.012666666666666665,-0.6203515863546067,15.848966636241979,1.722132759827981
0.01333333333333333,-0.6185027415848561,15.82364909078103,1.7216911960141714
0.013999999999999997,-0.616656635567843,15.798331545320082,1.721246882346202
0.014666666666666663,-0.6148132683035673,15.773013999859133,1.720799818824073
0.015333333333333329,-0.6129726397920293,15.747696454398184,1.720350005447784
0.015999999999999997,-0.6111347500332287,15.722378908937236,1.719897442217335
0.016666666666666663,-0.6092995990271657,15.697061363476289,1.7194421291327266
0.01733333333333333,-0.6074671867738403,15.67174381801534,1.7189840661939582
0.017999999999999995,-0.6056375132732522,15.646426272554391,1.71852325340103
0.01866666666666666,-0.6038105785254019,15.621108727093443,1.718059690753942
0.019333333333333327,-0.6019863825302889,15.595791181632494,1.717593378252694
0.019999999999999993,-0.6001649252879134,15.570473636171545,1.7171243158972866
0.02066666666666666,-0.5983462067982757,15.545156090710597,1.716652503687719
0.021333333333333326,-0.5965302270613754,15.51983854524965,1.716177941623992
0.021999999999999992,-0.5947169860772126,15.494520999788701,1.715700629706105
0.022666666666666658,-0.5929064838457873,15.469203454327753,1.715220567934058
0.023333333333333324,-0.5910987203670995,15.443885908866804,1.7147377563078514
0.02399999999999999,-0.5892936956411494,15.418568363405855,1.714252194827485
0.024666666666666656,-0.5874914096679367,15.393250817944907,1.7137638834929587
0.025333333333333322,-0.5856918624474614,15.36793327248396,1.7132728223042728
0.02599999999999999,-0.5838950539797239,15.342615727023011,1.7127790112614267
0.026666666666666655,-0.5821009842647238,15.317298181562062,1.7122824503644212
0.02733333333333332,-0.5803096533024612,15.291980636101114,1.7117831396132557
0.027999999999999987,-0.5785210610929362,15.266663090640165,1.7112810790079305
0.028666666666666653,-0.5767352076361486,15.241345545179216,1.7107762685484456
0.02933333333333332,-0.5749520929320987,15.216027999718268,1.7102687082348005
0.029999999999999985,-0.5731717169807863,15.19071045425732,1.709758398066996
0.03066666666666665,-0.5713940797822112,15.165392908796372,1.7092453380450312
0.03133333333333332,-0.5696191813363739,15.140075363335423,1.708729528168907
0.03199999999999999,-0.567847021643274,15.114757817874475,1.708210968438623
0.032666666666666656,-0.5660776007029117,15.089440272413526,1.707689658854179
0.033333333333333326,-0.5643109185152869,15.064122726952577,1.7071655994155754
0.033999999999999996,-0.5625469750803996,15.038805181491629,1.7066387901228117
0.034666666666666665,-0.5607857703982498,15.01348763603068,1.7061092309758885
0.035333333333333335,-0.5590273044688376,14.988170090569731,1.7055769219748054
0.036000000000000004,-0.5572715772921629,14.962852545108783,1.7050418631195625
0.036666666666666674,-0.5555185888682257,14.937534999647834,1.7045040544101597
0.03733333333333334,-0.5537683391970262,14.912217454186887,1.7039634958465972
0.03800000000000001,-0.552020828278564,14.886899908725939,1.7034201874288748
0.03866666666666668,-0.5502760561128395,14.86158236326499,1.7028741291569927
0.03933333333333335,-0.5485340226998523,14.836264817804041,1.7023253210309508
0.04000000000000002,-0.5467947280396029,14.810947272343093,1.701773763050749
0.04066666666666669,-0.5450581721320908,14.785629726882144,1.7012194552163875
0.04133333333333336,-0.5433243549773163,14.760312181421195,1.700662397527866
0.04200000000000003,-0.5415932765752796,14.734994635960247,1.700102589985185
0.0426666666666667,-0.53986493692598,14.709677090499298,1.699540032588344
0.04333333333333337,-0.5381393360294181,14.68435954503835,1.698974725337343
0.04400000000000004,-0.5364164738855938,14.6590419995774,1.6984066682321826
0.04466666666666671,-0.534696350494507,14.633724454116452,1.6978358612728623
0.04533333333333338,-0.5329789658561577,14.608406908655503,1.697262304459382
0.04600000000000005,-0.5312643199705459,14.583089363194556,1.6966859977917421
0.04666666666666672,-0.5295524128376717,14.557771817733608,1.696106941269942
0.04733333333333339,-0.5278432444575349,14.532454272272659,1.6955251348939826
0.048000000000000057,-0.5261368148301357,14.50713672681171,1.6949405786638634
0.048666666666666726,-0.5244331239554741,14.481819181350762,1.694353272579584
0.049333333333333396,-0.52273217183355,14.456501635889813,1.6937632166411452
0.050000000000000065,-0.5210339584643634,14.431184090428864,1.6931704108485461
0.050666666666666735,-0.5193384838479145,14.405866544967916,1.6925748552017876
0.051333333333333404,-0.5176457479842029,14.380548999506967,1.6919765497008692
0.052000000000000074,-0.5159557508732289,14.355231454046018,1.691375494345791
