time_s,x_m,y_m,z_m,horizontal_angle_deg,vertical_angle_deg,magnification,distance_m
0.07027027027027027,-0.5812212409032409,13.34504848559798,1.580337393287226,0.5731918101371607,-0.5218509968630012,0.0027134317590391793,13.488454197558294
0.07092092092092092,-0.5804409811299649,13.317697321164115,1.578879363713771,0.5792132951445914,-0.5280109121287672,0.0027189400312193344,13.461128079234019
0.07157157157157157,-0.5796591277232479,13.29035138584723,1.5774202559739277,0.5852507092709308,-0.5342004899269137,0.0027244696194828797,13.433807350344724
0.07222222222222223,-0.5788756812912824,13.263010677625902,1.5759600697029483,0.5913041461822166,-0.5404199057680676,0.0027300206475578087,13.406492010505934
0.07287287287287288,-0.5780906424418879,13.23567519447987,1.5744988045363286,0.5973737002735967,-0.5466693365253714,0.002735593240128403,13.379182059348148
0.07352352352352352,-0.5773040117825103,13.208344934390029,1.5730364601098068,0.6034594666761742,-0.5529489604477078,0.0027411875228444565,13.351877496516972
0.07417417417417417,-0.5765157899202225,13.181019895338444,1.5715730360593636,0.6095615412644367,-0.5592589571730755,0.002746803622330608,13.32457832167326
0.07482482482482483,-0.5757259774617239,13.153700075308345,1.5701085320212238,0.6156800206633556,-0.5655995077421149,0.0027524416661957817,13.29728453449325
0.07547547547547548,-0.5749345750133409,13.126385472284118,1.5686429476318537,0.621815002255841,-0.571970794611808,0.0027581017830427394,13.2699961346687
0.07612612612612613,-0.5741415831810264,13.099076084251319,1.5671762825279638,0.6279665841901211,-0.578373001669318,0.0027637841024777377,13.242713121907038
0.07677677677677677,-0.5733470025703601,13.071771909196663,1.5657085363465064,0.6341348653873494,-0.5848063142460104,0.0027694887551203066,13.215435495931485
0.07742742742742743,-0.5725508337865486,13.04447294510803,1.5642397087246775,0.6403199455491624,-0.5912709191316233,0.0027752158726131325,13.188163256481227
0.07807807807807808,-0.5717530774344252,13.01717918997446,1.5627697992999157,0.6465219251654143,-0.5977670045886166,0.002780965587632067,13.16089640331153
0.07872872872872873,-0.5709537341184496,12.989890641786165,1.5612988077099024,0.6527409055219631,-0.6042947603666821,0.0027867380338962395,13.133634936193918
0.07937937937937938,-0.5701528044427089,12.962607298534511,1.559826733592562,0.6589769887086343,-0.61085437771743,0.002792533346178305,13.1063788549163
0.08003003003003004,-0.5693502890109162,12.935329158212031,1.5583535765860619,0.6652302776270843,-0.6174460494092465,0.0027983516603147995,13.079128159283133
