time_s,x_m,y_m,z_m
0.0,-0.656,16.33,1.73
0.0006666666666666666,-0.6549103468253665,16.30774523879345,1.7306953833525878
0.0013333333333333333,-0.6538217517477972,16.285490477586904,1.7313844416677708
0.002,-0.652734214767292,16.263235716380358,1.7320671749455487
0.0026666666666666666,-0.651647735883851,16.24098095517381,1.7327435831859221
0.003333333333333333,-0.6505623150974741,16.218726193967264,1.7334136663888906
0.004,-0.6494779524081612,16.196471432760717,1.7340774245544543
0.004666666666666667,-0.6483946478159126,16.17421667155417,1.7347348576826132
0.005333333333333334,-0.6473124013207281,16.151961910347623,1.7353859657733672
0.006000000000000001,-0.6462312129226079,16.129707149141076,1.7360307488267162
0.006666666666666668,-0.6451510826215516,16.10745238793453,1.7366692068426606
0.007333333333333335,-0.6440720104175595,16.085197626727982,1.7373013398212
0.008000000000000002,-0.6429939963106316,16.062942865521435,1.7379271477623346
0.008666666666666668,-0.6419170403007678,16.04068810431489,1.7385466306660646
0.009333333333333334,-0.6408411423879682,16.01843334310834,1.7391597885323893
0.01,-0.6397663025722327,15.996178581901795,1.7397666213613094
0.010666666666666666,-0.6386925208535612,15.973923820695248,1.7403671291528249
0.011333333333333332,-0.637619797231954,15.951669059488701,1.7409613119069354
0.011999999999999999,-0.6365481317074109,15.929414298282154,1.7415491696236411
0.012666666666666665,-0.635477524279932,15.907159537075607,1.7421307023029418
0.01333333333333333,-0.6344079749495172,15.88490477586906,1.7427059099448377
0.013999999999999997,-0.6333394837161666,15.862650014662513,1.743274792549329
0.014666666666666663,-0.63227205057988,15.840395253455966,1.7438373501164153
0.015333333333333329,-0.6312056755406575,15.81814049224942,1.7443935826460968
0.015999999999999997,-0.6301403585984994,15.795885731042873,1.7449434901383734
0.016666666666666663,-0.6290760997534053,15.773630969836326,1.7454870725932452
0.01733333333333333,-0.6280128990053754,15.751376208629779,1.7460243300107121
0.017999999999999995,-0.6269507563544094,15.729121447423232,1.7465552623907745
0.01866666666666666,-0.6258896718005077,15.706866686216685,1.7470798697334318
0.019333333333333327,-0.6248296453436702,15.684611925010138,1.7475981520386843
0.019999999999999993,-0.6237706769838969,15.662357163803591,1.7481101093065319
0.02066666666666666,-0.6227127667211876,15.640102402597044,1.7486157415369747
0.021333333333333326,-0.6216559145555425,15.617847641390497,1.7491150487300127
0.021999999999999992,-0.6206001204869614,15.59559288018395,1.7496080308856459
0.022666666666666658,-0.6195453845154446,15.573338118977404,1.7500946880038744
0.023333333333333324,-0.618491706640992,15.551083357770857,1.7505750200846977
0.02399999999999999,-0.6174390868636034,15.52882859656431,1.7510490271281163
0.024666666666666656,-0.616387525183279,15.506573835357763,1.7515167091341302
0.025333333333333322,-0.6153370216000187,15.484319074151216,1.7519780661027393
0.02599999999999999,-0.6142875761138226,15.462064312944669,1.7524330980339435
0.026666666666666655,-0.6132391887246905,15.439809551738122,1.7528818049277426
0.02733333333333332,-0.6121918594326228,15.417554790531575,1.7533241867841372
0.027999999999999987,-0.611145588237619,15.395300029325028,1.7537602436031268
0.028666666666666653,-0.6101003751396794,15.373045268118481,1.7541899753847117
0.02933333333333332,-0.609056220138804,15.350790506911935,1.7546133821288918
0.029999999999999985,-0.6080131232349927,15.328535745705388,1.755030463835667
0.03066666666666665,-0.6069710844282455,15.30628098449884,1.7554412205050371
0.03133333333333332,-0.6059301037185625,15.284026223292294,1.7558456521370027
0.03199999999999999,-0.6048901811059437,15.261771462085747,1.7562437587315634
0.032666666666666656,-0.6038513165903889,15.2395167008792,1.7566355402887193
0.033333333333333326,-0.6028135101718983,15.217261939672653,1.7570209968084705
0.033999999999999996,-0.6017767618504719,15.195007178466106,1.7574001282908163
0.034666666666666665,-0.6007410716261096,15.17275241725956,1.7577729347357578
0.035333333333333335,-0.5997064394988113,15.150497656053012,1.7581394161432944
0.036000000000000004,-0.5986728654685773,15.128242894846466,1.758499572513426
0.036666666666666674,-0.5976403495354075,15.105988133639919,1.758853403846153
0.03733333333333334,-0.5966088916993018,15.083733372433372,1.759200910141475
0.03800000000000001,-0.5955784919602601,15.061478611226825,1.759542091399392
0.03866666666666668,-0.5945491503182826,15.039223850020276,1.7598769476199043
0.03933333333333335,-0.5935208667733693,15.01696908881373,1.760205478803012
0.04000000000000002,-0.5924936413255201,14.994714327607182,1.7605276849487146
0.04066666666666669,-0.591467473974735,14.972459566400635,1.7608435660570125
0.04133333333333336,-0.5904423647210142,14.950204805194089,1.7611531221279053
0.04200000000000003,-0.5894183135643574,14.927950043987542,1.7614563531613936
0.0426666666666667,-0.5883953205047646,14.905695282780995,1.7617532591574772
0.04333333333333337,-0.5873733855422363,14.883440521574448,1.7620438401161556
0.04400000000000004,-0.5863525086767719,14.861185760367901,1.7623280960374295
0.04466666666666671,-0.5853326899083716,14.838930999161354,1.7626060269212982
0.04533333333333338,-0.5843139292370356,14.816676237954807,1.762877632767762
0.04600000000000005,-0.5832962266627636,14.79442147674826,1.7631429135768213
0.04666666666666672,-0.5822795821855559,14.772166715541713,1.7634018693484756
0.04733333333333339,-0.5812639958054122,14.749911954335166,1.7636545000827253
0.048000000000000057,-0.5802494675223328,14.727657193128618,1.76390080577957
0.048666666666666726,-0.5792359973363174,14.70540243192207,1.76414078643901
0.049333333333333396,-0.5782235852473662,14.683147670715524,1.7643744420610448
0.050000000000000065,-0.577212231255479,14.660892909508977,1.764601772645675
0.050666666666666735,-0.5762019353606561,14.63863814830243,1.7648227781929005
0.051333333333333404,-0.5751926975628973,14.616383387095883,1.765037458702721
